imdb_title_id,title,year,genre,country,language,director,description,avg_vote,votes
tt0015200,The Au Pair,2020,Thriller,USA,English,Joe Russo,"Trying to leave behind the memories of her fiancé, Taylor becomes an au pair for an out-of-state couple and their 8-year old daughter - but there's a dark secret behind every perfect family.",4.9,113
tt0015214,Hellaro,2019,Drama,India,Gujarati,Abhishek Shah,A group of suppressed women from a village in Gujarat find someone in the desert and their lives are changed forever.,8.7,793
tt0015268,Karakomik Filmler: Emanet,2020,Comedy,Turkey,Turkish,Cem Yilmaz,"In the second part of Karakomik Filmler's sequel, Emanet is about an amateur dancer who dreams of fame. He tries to realise it by demonstrating his skills on TV, in a talent show.",5.6,4126
tt0015312,Il primo Natale,2019,Comedy,Italy,Italian,"Ficarra, Picone","A thief and a priest end up magically transported in the year 0's Palestine, where they'll have to make sure that the Nativity will follow its course.",5.2,503
tt0015361,Un figlio di nome Erasmus,2020,Comedy,Italy,"Italian, Portuguese",Alberto Ferrari,Four friends in their 40's are summoned to Lisbon for Amalia's funeral. She's left them an unexpected legacy: a child conceived with one of them during an Erasmus study program in Portugal ...,4.9,116
tt0015493,Rebuilding,2019,Drama,China,Chinese,Lei Xu,"Sherlock on the Plains is an absurd comedy film produced by Rao Xiaozhi and directed by Xu Lei. The film tells that a super-British house was flipped over, a friend Shuhe came to help with ...",6.8,284
tt0015518,Chahar Angosht,2019,Comedy,Iran,"Persian, English, Thai",Hamed Mohammadi,Istadeh wants to help his friend Ahad for going to Haj pilgrim but they actually are planing to go to Thailand. But when they arrive there their troubles begin.,3.4,283
tt0015634,Odio l'estate,2020,Comedy,Italy,Italian,Massimo Venier,"Three families end up in the same rented house. Throughout the summer, they become friends and rediscover how to enjoy life.",6.6,1105
tt0015643,Janamaithri,2019,Comedy,India,Malayalam,John Manthrickal,"Cops of Paramedu Police Station encounter a series of events while they are on a mission to improve the image of Kerala Police, by making it people friendly. Will they become successful in their mission?",6.4,277
tt0015684,Donbass. Okraina,2019,War,Russia,Russian,Renat Davletyarov,,2.7,196
tt0015768,Jag kommer hem igen till jul,2019,Drama,Sweden,Swedish,Ella Lemhagen,"Simon, a world-renowned artist, is coming home to Sweden to celebrate Christmas. His brother, Anders, still lives in the small town where they grew up. Anders is arranging a concert in the ...",6.3,164
tt0015801,Project Gio,2019,Comedy,Netherlands,Dutch,Bas van Teylingen,"When Youtuber Gio's parents go on holiday, a party in their brand new home gets completely out of control and half the house burns down. Gio has two weeks to repair the house while he continues to upload videos as if nothing is wrong.",1.9,258
tt0015842,At the Door,2018,Horror,USA,English,Maude Michaud,"A strange disease is plaguing the city. Hoping to escape contamination, Eva and Sam, an estranged married couple, are forced to barricade themselves in their apartment despite the palpable ...",5.6,321
tt0015847,Vernost,2019,Drama,Russia,Russian,Nigina Sayfullaeva,"By the age of 30, Lena was able to achieve good results in life. She worked as an obstetrician-gynecologist. Colleagues respected, and happy patients tried to thank her. Her personal life ...",6.1,953
tt0015872,Gamak Ghar,2019,Drama,India,Maithili,Achal Mishra,"In a north Indian village, a family reunites at their ancestral house to celebrate a new birth in the family. It's a joyous, carefree occasion. Over the next two decades, through festivals ...",8.1,131
tt0015883,Futro z misia,2019,Comedy,Poland,Polish,"Kacper Anuszewski, Michal Milowicz","The boss of the Podhale mafia is furious, as usual, but this time with good reason. His men stole 120 kilos of marijuana from a police station during a reckless operation. Agents Dzik and Żubr are on the case.",3.6,231
tt0015909,A Daughter's Ordeal,2020,Thriller,USA,English,Richard Switzer,"Hope has always been close to her daughter Lacy. But since her divorce from her husband, Hope has been worried about Lacy, who is struggling to cope. So Hope is excited when Lacy brings ...",4.8,154
tt0016004,Copper Bill,2020,Thriller,USA,English,Brett Bentman,Two thieves attempt to steal 80 million dollars of hidden Texas drug money from the famed ranch belonging to a dead member of the Cowboy Mafia.,4.4,112
tt0016006,Penalty,2019,Sport,India,Hindi,Shubham Singh,A story of a North-east Indian football player who's fighting day and night with the society in order to achieve his dreams. The film covers all kinds of layers in one single film from ...,5.6,704
tt0016142,Vestuves/the Wedding,2019,Romance,Lithuania,Lithuanian,Vygantas Bachmackij,A corrupt politician tries to earn some decency points by marrying his daughter to a guy from the crowd.,3.8,108
tt0016220,Rendez-vous chez les Malawas,2019,Comedy,"France, Belgium",French,James Huth,"A news anchor, a comedian, an actress, and a soccer player with big egos have to travel across the globe to meet the Malawa tribe for a TV show.",3.9,236
tt0016232,Nel nome della terra,2019,Drama,"France, Belgium",French,Edouard Bergeon,"Pierre is 25 when he returns from Wyoming to his fiancée and take over the family farm. Twenty years later, the farm expanded and so did the family.",6.8,591
tt0016240,Baba Parasi,2020,Comedy,Turkey,"Turkish, English",Selçuk Aydemir,"A group of siblings that share nothing but a father come together after the patriarch's death to compete for his fortune. He left a save for his children, but took the password to the grave with him.",4.6,1876
tt0016308,Gekijouban Fainaru fantajî XIV: Hikari no otousan,2019,Drama,Japan,Japanese,"Teruo Noguchi, Kiyoshi Yamamoto",Akio wishes he had a better relationship with his reserved father Akira. One day Akira suddenly quits his job and retires without giving out any explanation to the family. Thinking it could...,7.5,245
tt0016310,A Brother's Honor,2019,Romance,USA,English,Lane Shefter Bishop,"3 brothers are reunited after their grandfather suffers a heart attack. The Granger men, Jace, Caden and Dalton promise their dying grandfather that they will work together to save the ...",5.6,196
tt0016377,Shantilal O Projapoti Rohoshyo,2019,Thriller,India,Bengali,Pratim D. Gupta,A deadbeat weather reporter at an English newspaper in Kolkata evolves into a detective when he pursues a deeply buried story about a movie star.,5.9,159
tt0016392,Mister America,2019,Comedy,USA,English,Eric Notarnicola,"After representing himself and beating a murder charge, a concert promoter runs for the San Bernardino District Attorney's office against the prosecutor of his case.",6.5,980
tt0016394,Xiao Q,2019,Drama,"China, Hong Kong","Mandarin, Cantonese",Wing-Cheong Law,"Adapted from the Japanese novel Goodbye, Khoru, following a guide dog and his conflicted master.",6.2,115
tt0016395,Bhoot Chaturdashi,2019,Horror,India,Bengali,Shabbir Mallick,Four youngsters head out to an abandoned house to shoot a documentary. What starts off as a regular fun road trip slowly becomes a dangerously haunting experience as a series of strange and unfortunate events start happening to them.,3.5,154
tt0016461,Parineeta,2019,Romance,India,Bengali,Raj Chakraborty,"A chirpy and jovial teenager, Mehul, whose higher secondary finals are at the doorstep while her infatuation over her tutor cum neighbour Babai da, is in ascend. He is an exceptional ...",7.3,942
tt0016480,Dhunki,2019,Drama,India,Gujarati,Anish Shah,"Two friends start a food delivery business after quitting their well-paying IT jobs. Their shared journey as young entrepreneurs managing a start-up comes at the cost of personal sacrifices, and will test their mettle. Will they succeed?",7.1,225
tt0016559,Il professore,2019,Drama,Romania,Romanian,Radu Dragomir,"Mo and her best friend are caught cheating during exam by the toughest professor in the university. After Mo asks him for a second chance, the professor invites them to his place. Here, the...",6.4,243
tt0016563,Shankar Mudi,2019,Drama,India,Bengali,Aniket Chattopadhyay,"Shankar had a small grocery shop in a suburban area of Kolkata. One day a huge shopping mall came up in the neighborhood and this became a threat to Shankar as well as affecting every person's lifestyle and mentality, society and humanity.",7.4,256
tt0016762,A Febre,2019,Thriller,"Brazil, France, Germany",Portuguese,Maya Da-Rin,"Justino, a 45-year-old Desana native, is a security guard at the Manaus harbor. As his daughter prepares to study medicine in Brasilia, Justino is taken over by a mysterious fever.",6.5,206
tt0016854,Efsunlu - Kabirden Gelen,2019,Horror,Turkey,Turkish,"Ugur Kaplan, Özgür Bakar","Kübra, who is enrolled in a historical girls' dormitory, realizes Burcu, a sick girl who has been closed down in one of the rooms by the Manageress Zahide. As you explore the mystery of the...",2.9,141
tt0016871,Vikrithi,2019,Comedy,India,Malayalam,Emcy Joseph,"Sameer, an expatriate and Eldho, a school peon. During one of Sameer's vacation, both of their lives take an intriguing turn because of the misuse of social media.",7.4,934
tt0016914,My Mom is a Character 3,2019,Comedy,Brazil,Portuguese,Susana Garcia,Dona Hermínia now has to deal with her gay son getting married and her daughter being pregnant.,7.1,1536
tt0016939,Empty Spaces,2019,Drama,USA,English,Evan Snyder,"After separating from his wife, a depressed alcoholic moves his unemployed brother in to help take care of his kids.",7.5,156
tt0016953,Space Ninjas,2019,Comedy,UK,English,Scott McQuaid,Detention becomes survival for five students trapped in a high school with Space Ninja assassins. This B movie comedy slash horror follows these misfit heroes trying to survive the night from an alien invasion.,3.7,101
tt0016971,Seurapeli,2020,Comedy,Finland,Finnish,Jenni Toivoniemi,,7.9,132
tt0017029,Happy Endings Sleepover,2019,Drama,USA,"Danish, English",Davey Porter,"American CIA Field Operative, Johnnie Allen, is assigned to Denmark for his first mission. An American spy highly placed in the Kremlin is to be spirited out of Russia, and it is Johnnie's ...",5.2,240
tt0017119,Minari,2020,Drama,USA,English,Lee Isaac Chung,A Korean family moves to Arkansas to start a farm in the 1980s.,8,167
tt0017128,Buro Sadhu,2019,Drama,India,Bengali,Vik,"Buro Sadhu is a film which speaks about a man's journey from boyhood to manhood - his disturbed family life, his relationships and his passion for films as a medium of storytelling.",7.1,156
tt0017184,The Panti Sisters,2019,Comedy,Philippines,"Tagalog, Filipino",Jun Lana,Three gay sons are called back by their estranged and terminally-ill father and given an offer they can't refuse: a P300 million inheritance in exchange for each of them giving him a grandchild.,5.9,118
tt0017195,Kamala,2019,Thriller,India,Malayalam,Ranjith Sankar,"Safar, a high-level real estate broker, is on his way to one of the biggest deals of his life when he encounters Kamala. In the next 36 hours of his life, the mysterious Kamala turns Safar's perfect day into a nightmare.",5.5,128
tt0017271,Makmum,2019,Horror,Indonesia,Indonesian,Hadrah Daeng Ratu,"While in the dormitory, the resident of the dormitory is terrorized by a supernatural creature. There is a kind of supernatural creature called ""Makmum"" (the follower) that follows them during prayer.",4.3,127
tt0017293,The Jack in the Box,2019,Horror,UK,English,Lawrence Fowler,"When a vintage Jack-in-the-box is un-earthed and opened, it's new owners soon have reason to believe the creepy clown doll within has a life of it's own.",4,324
